referrer,views_total,views_unique
Google,3477,1674
eweek.com,2989,85
techrepublic.com,1969,85
docs.openvino.ai,1552,513
github.com,1400,274
notebooks.githubusercontent.com,774,296
Bing,325,98
medium.com,295,95
intel.com,275,121
jira.devtools.intel.com,169,34
