referrer,views_total,views_unique
Google,2224,1122
docs.openvino.ai,1523,448
github.com,1077,251
notebooks.githubusercontent.com,480,180
medium.com,276,130
Bing,251,69
intel.com,226,108
cn.bing.com,74,21
colab.research.google.com,70,25
intel.cn,64,28
