url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,2285,239
/openvinotoolkit/openvino_notebooks,2063,951
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,957,471
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,729,695
/openvinotoolkit/openvino_notebooks/pulls,645,23
/openvinotoolkit/openvino_notebooks/wiki/Windows,597,298
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,594,476
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,584,84
/openvinotoolkit/openvino_notebooks/issues,438,53
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,388,267
