url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1324,763
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,610,324
/openvinotoolkit/openvino_notebooks/wiki/Windows,344,208
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,283,194
/openvinotoolkit/openvino_notebooks/tree/latest,242,132
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,197,161
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,195,153
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,189,85
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,184,117
/openvinotoolkit/openvino_notebooks/pulls,152,43
