url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2429,1181
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,1637,1318
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1515,1239
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,1459,1269
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1322,520
/openvinotoolkit/openvino_notebooks/wiki/Windows,772,385
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,415,263
/openvinotoolkit/openvino_notebooks/pulls,397,28
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,387,245
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,306,182
