url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,772,508
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,322,190
/openvinotoolkit/openvino_notebooks/wiki/Windows,254,136
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,142,102
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,113,77
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,105,70
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,102,57
/openvinotoolkit/openvino_notebooks/tree/latest,97,75
/openvinotoolkit/openvino_notebooks/pulls,96,22
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,90,54
