url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2437,1234
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1151,496
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1005,948
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,914,871
/openvinotoolkit/openvino_notebooks/wiki/Windows,808,419
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,394,258
/openvinotoolkit/openvino_notebooks/pulls,394,30
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,387,249
/openvinotoolkit/openvino_notebooks/tree/latest,307,199
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-instance-segmentation.ipynb,292,217
