referrer,views_total,views_unique
Google,1436,707
docs.openvino.ai,1287,524
github.com,1005,273
notebooks.githubusercontent.com,500,168
go.connect.intel.com,320,129
intel.com,310,134
Bing,262,93
medium.com,105,43
docs.ultralytics.com,79,24
jira.devtools.intel.com,71,21
