referrer,views_total,views_unique
Google,881,522
github.com,799,324
docs.openvino.ai,508,239
notebooks.githubusercontent.com,225,89
intel.com,112,68
Bing,109,64
jira.devtools.intel.com,80,23
medium.com,61,24
huggingface.co,47,32
DuckDuckGo,38,10
