url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1313,801
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,660,323
/openvinotoolkit/openvino_notebooks/wiki/Windows,469,246
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,430,231
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,365,223
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,323,239
/openvinotoolkit/openvino_notebooks/tree/latest,317,203
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,247,193
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,188,119
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,184,134
