referrer,views_total,views_unique
Google,4362,968
docs.openvino.ai,3902,557
github.com,3212,415
intel.com,1740,482
notebooks.githubusercontent.com,1413,221
Bing,859,131
medium.com,712,148
youtube.com,333,35
docs.ultralytics.com,205,28
wiki.ith.intel.com,200,6
