referrer,views_total,views_unique
Google,2502,1217
docs.openvino.ai,1630,456
github.com,1055,236
notebooks.githubusercontent.com,529,194
intel.com,292,148
Bing,290,90
medium.com,287,116
isus.jp,87,23
docs.ultralytics.com,71,21
intel.cn,67,25
