referrer,views_total,views_unique
Google,2382,930
docs.openvino.ai,1325,419
github.com,1105,295
notebooks.githubusercontent.com,741,228
statics.teams.cdn.office.net,352,99
medium.com,296,86
intel.com,248,95
Bing,183,57
jira.devtools.intel.com,128,30
colab.research.google.com,125,34
