url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1311,785
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,641,296
/openvinotoolkit/openvino_notebooks/wiki/Windows,483,264
/openvinotoolkit/openvino_notebooks/pulls,349,50
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,290,191
/openvinotoolkit/openvino_notebooks/tree/latest,286,139
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,175,136
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,173,133
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,164,124
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,141,87
