url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1173,723
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,580,295
/openvinotoolkit/openvino_notebooks/wiki/Windows,525,270
/openvinotoolkit/openvino_notebooks/pulls,358,42
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,332,225
/openvinotoolkit/openvino_notebooks/tree/latest,250,128
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,207,147
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,178,136
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,178,105
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-lora/llm-lora.ipynb,162,104
