referrer,views_total,views_unique
Google,2412,981
docs.openvino.ai,1172,376
github.com,1035,289
notebooks.githubusercontent.com,533,199
statics.teams.cdn.office.net,358,93
intel.com,290,122
medium.com,233,69
Bing,163,53
intel.cn,59,20
docs.ultralytics.com,58,19
