referrer,views_total,views_unique
Google,4526,799
docs.openvino.ai,2892,526
github.com,2679,409
intel.com,2315,379
notebooks.githubusercontent.com,1644,254
medium.com,1073,192
Bing,803,119
youtube.com,543,56
docs.ultralytics.com,297,51
colab.research.google.com,263,53
