url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1257,757
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,613,283
/openvinotoolkit/openvino_notebooks/wiki/Windows,432,242
/openvinotoolkit/openvino_notebooks/tree/latest,289,130
/openvinotoolkit/openvino_notebooks/pulls,282,41
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,277,184
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,173,132
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,161,129
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,159,122
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,133,84
