referrer,views_total,views_unique
Google,2318,910
docs.openvino.ai,1103,353
github.com,907,283
notebooks.githubusercontent.com,601,197
statics.teams.cdn.office.net,329,72
intel.com,261,115
medium.com,230,73
Bing,171,56
colab.research.google.com,68,30
chatgpt.com,55,29
