referrer,views_total,views_unique
Google,4844,888
github.com,3133,425
docs.openvino.ai,2822,540
intel.com,2008,363
notebooks.githubusercontent.com,1697,276
medium.com,1003,194
Bing,987,134
youtube.com,496,53
docs.ultralytics.com,311,56
colab.research.google.com,305,61
