referrer,views_total,views_unique
Google,4220,913
docs.openvino.ai,2817,494
github.com,2747,416
intel.com,1871,454
notebooks.githubusercontent.com,1768,251
medium.com,853,135
Bing,551,103
linkedin.com,236,77
youtube.com,217,39
colab.research.google.com,211,47
