referrer,views_total,views_unique
docs.openvino.ai,520,169
Google,393,169
github.com,247,99
notebooks.githubusercontent.com,231,60
colab.research.google.com,65,21
intel.com,58,17
medium.com,40,25
Bing,39,20
docs.ultralytics.com,29,9
perplexity.ai,20,2
