referrer,views_total,views_unique
Google,4140,973
docs.openvino.ai,3360,518
github.com,3100,432
intel.com,2006,554
notebooks.githubusercontent.com,1660,212
medium.com,751,136
Bing,716,123
youtube.com,338,38
cn.bing.com,221,27
linkedin.com,137,50
