url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,9116,4550
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,3914,1894
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,2962,871
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2882,637
/openvinotoolkit/openvino_notebooks,2594,1267
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2243,957
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,1783,905
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1771,662
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1298,679
/openvinotoolkit/openvino_notebooks/blob/main/README.md,1216,322
