url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,823,527
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,344,180
/openvinotoolkit/openvino_notebooks/wiki/Windows,262,154
/openvinotoolkit/openvino_notebooks/pulls,233,18
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,169,100
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,168,130
/openvinotoolkit/openvino_notebooks/tree/latest,155,98
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,108,70
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,107,84
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,102,61
