url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1370,831
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,599,286
/openvinotoolkit/openvino_notebooks/wiki/Windows,391,218
/openvinotoolkit/openvino_notebooks/tree/latest,308,126
/openvinotoolkit/openvino_notebooks/pulls,300,40
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,259,186
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,239,171
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,187,102
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,183,127
/openvinotoolkit/openvino_notebooks/blob/latest/README_cn.md,151,103
