referrer,views_total,views_unique
Google,1553,720
docs.openvino.ai,1225,492
github.com,980,258
notebooks.githubusercontent.com,498,160
go.connect.intel.com,331,126
intel.com,311,127
Bing,296,88
medium.com,94,39
jira.devtools.intel.com,74,23
docs.ultralytics.com,72,22
