url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2580,1148
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2123,518
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1006,324
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,809,416
/openvinotoolkit/openvino_notebooks/wiki/Windows,782,350
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,654,198
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,593,190
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,451,100
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,448,166
/openvinotoolkit/openvino_notebooks/pulls,442,19
