url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,4802,477
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,4313,2242
/openvinotoolkit/openvino_notebooks,2174,1047
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,943,462
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov11-optimization,812,347
/openvinotoolkit/openvino_notebooks/pulls,721,32
/openvinotoolkit/openvino_notebooks/wiki/Windows,630,306
/openvinotoolkit/openvino_notebooks/issues,470,59
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,401,278
/openvinotoolkit/openvino_notebooks/tree/latest,313,210
