url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,11688,9893
/openvinotoolkit/openvino_notebooks,1457,859
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,803,403
/openvinotoolkit/openvino_notebooks/wiki/Windows,608,294
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,277,185
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,214,110
/openvinotoolkit/openvino_notebooks/tree/latest,210,155
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,195,140
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,186,124
/openvinotoolkit/openvino_notebooks/pulls,170,23
