referrer,views_total,views_unique
Google,4930,994
docs.openvino.ai,3271,553
github.com,2736,372
notebooks.githubusercontent.com,1505,240
intel.com,1221,263
Bing,864,91
medium.com,649,125
isus.jp,276,19
docs.ultralytics.com,226,46
colab.research.google.com,167,41
