url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1334,814
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,638,308
/openvinotoolkit/openvino_notebooks/wiki/Windows,446,229
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,293,186
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,205,114
/openvinotoolkit/openvino_notebooks/tree/latest,203,129
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,185,138
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,168,94
/openvinotoolkit/openvino_notebooks/discussions/540,161,88
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/hello-world,158,73
