url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1400,805
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,720,343
/openvinotoolkit/openvino_notebooks/wiki/Windows,471,228
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,332,201
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,247,123
/openvinotoolkit/openvino_notebooks/tree/latest,181,130
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/hello-world,171,83
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,166,122
/openvinotoolkit/openvino_notebooks/discussions/540,165,89
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,160,89
