url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1283,798
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,1256,1115
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,958,876
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,799,375
/openvinotoolkit/openvino_notebooks/wiki/Windows,503,245
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,296,202
/openvinotoolkit/openvino_notebooks/pulls,234,18
/openvinotoolkit/openvino_notebooks/tree/latest,214,151
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,186,97
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,185,122
