time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,33,17,419,149
2025-08-25 00:00:00+00:00,299,51,1415,359
2025-08-26 00:00:00+00:00,271,42,1365,353
2025-08-27 00:00:00+00:00,163,40,919,262
2025-08-28 00:00:00+00:00,236,50,1085,316
2025-08-29 00:00:00+00:00,402,44,1070,297
2025-08-30 00:00:00+00:00,42,22,993,150
2025-08-31 00:00:00+00:00,32,17,418,154
2025-09-01 00:00:00+00:00,210,45,872,248
2025-09-02 00:00:00+00:00,74,30,1018,286
2025-09-03 00:00:00+00:00,131,36,997,280
2025-09-04 00:00:00+00:00,69,30,888,290
2025-09-05 00:00:00+00:00,116,28,1115,284
2025-09-06 00:00:00+00:00,32,15,929,141
