url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1425,777
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,1346,334
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,1333,669
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,875,408
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,720,357
/openvinotoolkit/openvino_notebooks/blob/main/README.md,634,194
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,610,309
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,609,142
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,568,199
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,360,94
