time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-22 00:00:00+00:00,59,21,1441,280
2024-06-23 00:00:00+00:00,50,22,1155,344
2024-06-24 00:00:00+00:00,300,24,5019,624
2024-06-25 00:00:00+00:00,311,31,5360,1174
2024-06-26 00:00:00+00:00,148,21,5875,1397
2024-06-27 00:00:00+00:00,85,24,5090,1278
2024-06-28 00:00:00+00:00,151,27,4633,1160
2024-06-29 00:00:00+00:00,47,16,2665,882
2024-06-30 00:00:00+00:00,43,15,1909,242
2024-07-01 00:00:00+00:00,262,37,4608,626
2024-07-02 00:00:00+00:00,279,29,4441,658
2024-07-03 00:00:00+00:00,521,30,4537,654
2024-07-04 00:00:00+00:00,272,28,3788,548
2024-07-05 00:00:00+00:00,222,25,3559,530
