url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,817,456
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,350,169
/openvinotoolkit/openvino_notebooks/wiki/Windows,204,111
/openvinotoolkit/openvino_notebooks/pulls,189,35
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,145,107
/openvinotoolkit/openvino_notebooks/tree/latest,117,83
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,100,70
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,90,69
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,80,45
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,78,56
