referrer,views_total,views_unique
Google,1108,517
docs.openvino.ai,1049,411
github.com,648,224
notebooks.githubusercontent.com,400,150
Bing,212,74
intel.com,209,101
go.connect.intel.com,188,117
medium.com,93,41
docs.ultralytics.com,56,24
youtube.com,51,30
