referrer,views_total,views_unique
Google,4387,805
docs.openvino.ai,2365,416
github.com,2290,324
notebooks.githubusercontent.com,972,152
Bing,534,100
medium.com,490,99
intel.com,287,51
docs.ultralytics.com,248,43
raymondlo84.medium.com,165,29
youtube.com,139,20
