referrer,views_total,views_unique
Google,4119,956
github.com,3029,433
docs.openvino.ai,2867,477
intel.com,1908,519
notebooks.githubusercontent.com,1636,231
medium.com,739,137
Bing,584,110
cn.bing.com,297,31
youtube.com,284,40
linkedin.com,189,61
