referrer,views_total,views_unique
Google,2159,1069
docs.openvino.ai,1466,430
github.com,999,247
notebooks.githubusercontent.com,462,186
medium.com,270,125
intel.com,230,116
Bing,225,64
colab.research.google.com,71,25
cn.bing.com,56,20
isus.jp,53,18
