url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,3039,2891
/openvinotoolkit/openvino_notebooks,2450,1197
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1588,1484
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1056,530
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,1009,490
/openvinotoolkit/openvino_notebooks/wiki/Windows,763,359
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,525,316
/openvinotoolkit/openvino_notebooks/pulls,512,22
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,440,337
/openvinotoolkit/openvino_notebooks/tree/latest,338,236
