time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,265,40,1842,876
2025-01-31 00:00:00+00:00,225,49,2024,885
2025-02-01 00:00:00+00:00,47,23,1219,710
2025-02-02 00:00:00+00:00,50,25,1135,734
2025-02-03 00:00:00+00:00,261,45,2072,894
2025-02-04 00:00:00+00:00,229,42,2236,896
2025-02-05 00:00:00+00:00,273,52,2462,935
2025-02-06 00:00:00+00:00,414,58,2742,1027
2025-02-07 00:00:00+00:00,457,60,2553,833
2025-02-08 00:00:00+00:00,72,33,1678,777
2025-02-09 00:00:00+00:00,49,22,1200,648
2025-02-10 00:00:00+00:00,388,66,2550,1004
2025-02-11 00:00:00+00:00,124,41,2057,807
