url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1333,837
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,592,288
/openvinotoolkit/openvino_notebooks/wiki/Windows,415,232
/openvinotoolkit/openvino_notebooks/pulls,257,35
/openvinotoolkit/openvino_notebooks/tree/latest,226,119
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,217,175
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,214,156
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,214,152
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,173,84
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,140,94
