time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-22 00:00:00+00:00,234,50,1648,514
2025-05-23 00:00:00+00:00,338,61,1420,412
2025-05-24 00:00:00+00:00,41,24,1155,206
2025-05-25 00:00:00+00:00,35,16,454,180
2025-05-26 00:00:00+00:00,246,51,1355,428
2025-05-27 00:00:00+00:00,74,40,1617,463
2025-05-28 00:00:00+00:00,86,45,1309,417
2025-05-29 00:00:00+00:00,398,48,1491,456
2025-05-30 00:00:00+00:00,125,39,1106,353
2025-05-31 00:00:00+00:00,36,18,1070,159
2025-06-01 00:00:00+00:00,31,16,413,191
2025-06-02 00:00:00+00:00,79,30,902,316
2025-06-03 00:00:00+00:00,53,35,1282,404
2025-06-04 00:00:00+00:00,79,36,1078,358
