url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2793,607
/openvinotoolkit/openvino_notebooks,2514,1190
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1606,425
/openvinotoolkit/openvino_notebooks/blob/main/README.md,865,325
/openvinotoolkit/openvino_notebooks/pulls,859,41
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,840,211
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,829,234
/openvinotoolkit/openvino_notebooks/wiki/Windows,532,289
/openvinotoolkit/openvino_notebooks/tree/main,479,254
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,478,128
