url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1441,833
/openvinotoolkit/openvino_notebooks/wiki/Windows,519,245
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,464,263
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,460,367
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,300,187
/openvinotoolkit/openvino_notebooks/tree/latest,201,137
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,197,134
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,174,113
/openvinotoolkit/openvino_notebooks/issues,159,55
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,149,93
