referrer,views_total,views_unique
Google,1562,594
docs.openvino.ai,1367,438
github.com,723,229
notebooks.githubusercontent.com,530,166
Bing,240,69
intel.com,230,103
medium.com,208,82
chatgpt.com,113,40
docs.ultralytics.com,111,30
colab.research.google.com,68,40
