url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2403,1263
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1149,490
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1034,972
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,823,786
/openvinotoolkit/openvino_notebooks/wiki/Windows,753,388
/openvinotoolkit/openvino_notebooks/pulls,418,31
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,413,280
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,407,248
/openvinotoolkit/openvino_notebooks/tree/latest,330,217
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,271,141
