url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,939,621
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,480,223
/openvinotoolkit/openvino_notebooks/wiki/Windows,335,187
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,259,135
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,210,148
/openvinotoolkit/openvino_notebooks/tree/latest,181,123
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,165,127
/openvinotoolkit/openvino_notebooks/pulls,163,31
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,152,110
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,145,88
