url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,12521,8913
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,2683,1143
/openvinotoolkit/openvino_notebooks,2101,1050
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,961,481
/openvinotoolkit/openvino_notebooks/wiki/Windows,616,296
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,372,263
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,350,48
/openvinotoolkit/openvino_notebooks/pulls,302,32
/openvinotoolkit/openvino_notebooks/tree/latest,268,198
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,227,194
