referrer,views_total,views_unique
Google,1770,661
docs.openvino.ai,1254,412
github.com,748,243
notebooks.githubusercontent.com,479,169
intel.com,262,110
Bing,239,75
medium.com,208,84
docs.ultralytics.com,104,35
colab.research.google.com,89,42
chatgpt.com,85,33
