referrer,views_total,views_unique
Google,1532,630
docs.openvino.ai,1400,512
github.com,821,286
notebooks.githubusercontent.com,428,171
go.connect.intel.com,377,215
intel.com,271,128
Bing,221,83
medium.com,104,44
docs.ultralytics.com,73,23
youtube.com,57,15
