time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-27 00:00:00+00:00,283,24,5432,1476
2024-08-28 00:00:00+00:00,413,24,5828,1385
2024-08-29 00:00:00+00:00,135,23,5558,1497
2024-08-30 00:00:00+00:00,287,30,5271,1566
2024-08-31 00:00:00+00:00,42,13,3202,1256
2024-09-01 00:00:00+00:00,50,14,3333,1308
2024-09-02 00:00:00+00:00,475,20,5175,1621
2024-09-03 00:00:00+00:00,662,32,5942,1746
2024-09-04 00:00:00+00:00,241,22,5049,1447
2024-09-05 00:00:00+00:00,365,20,4783,1437
2024-09-06 00:00:00+00:00,159,27,3884,1226
2024-09-07 00:00:00+00:00,36,13,2414,972
2024-09-08 00:00:00+00:00,37,13,2558,1094
2024-09-09 00:00:00+00:00,234,29,4249,1197
