url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1879,981
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,767,363
/openvinotoolkit/openvino_notebooks/wiki/Windows,706,323
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,538,404
/openvinotoolkit/openvino_notebooks/pulls,366,28
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,347,199
/openvinotoolkit/openvino_notebooks/tree/latest,247,175
/openvinotoolkit/openvino_notebooks/issues,230,73
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,220,150
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,215,127
