time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-21 00:00:00+00:00,35,18,1017,168
2025-06-22 00:00:00+00:00,34,15,568,177
2025-06-23 00:00:00+00:00,525,50,2647,1395
2025-06-24 00:00:00+00:00,264,51,2257,948
2025-06-25 00:00:00+00:00,250,40,3101,1760
2025-06-26 00:00:00+00:00,372,51,2398,1164
2025-06-27 00:00:00+00:00,85,32,2184,1236
2025-06-28 00:00:00+00:00,64,29,2228,945
2025-06-29 00:00:00+00:00,48,27,1525,991
2025-06-30 00:00:00+00:00,214,45,2608,1241
2025-07-01 00:00:00+00:00,70,27,2372,1282
2025-07-02 00:00:00+00:00,137,35,2382,1282
2025-07-03 00:00:00+00:00,174,45,2304,1295
2025-07-04 00:00:00+00:00,64,37,2129,1216
