url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,9288,7854
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,1562,1462
/openvinotoolkit/openvino_notebooks,1417,812
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,853,398
/openvinotoolkit/openvino_notebooks/wiki/Windows,539,276
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,321,199
/openvinotoolkit/openvino_notebooks/pulls,236,16
/openvinotoolkit/openvino_notebooks/tree/latest,226,155
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,212,132
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,191,107
