url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,2417,1212
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2339,509
/openvinotoolkit/openvino_notebooks,2182,1029
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1671,663
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1275,317
/openvinotoolkit/openvino_notebooks/blob/main/README.md,1037,295
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,962,523
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,939,499
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,720,208
/openvinotoolkit/openvino_notebooks/pulls,607,35
