url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,855,484
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,370,180
/openvinotoolkit/openvino_notebooks/wiki/Windows,215,115
/openvinotoolkit/openvino_notebooks/pulls,212,35
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,148,109
/openvinotoolkit/openvino_notebooks/tree/latest,114,84
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,100,76
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,98,79
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,81,45
/openvinotoolkit/openvino_notebooks/issues,81,39
