referrer,views_total,views_unique
Google,1590,640
docs.openvino.ai,1415,485
github.com,820,293
notebooks.githubusercontent.com,457,179
go.connect.intel.com,399,224
intel.com,245,119
Bing,199,75
medium.com,109,51
docs.ultralytics.com,70,24
statics.teams.cdn.office.net,57,12
