url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,2540,2189
/openvinotoolkit/openvino_notebooks,1853,1027
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1033,495
/openvinotoolkit/openvino_notebooks/wiki/Windows,607,299
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,444,292
/openvinotoolkit/openvino_notebooks/pulls,348,19
/openvinotoolkit/openvino_notebooks/tree/latest,267,197
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,226,176
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,219,139
/openvinotoolkit/openvino_notebooks/pull/2930,211,25
