url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2554,1203
/openvinotoolkit/openvino_notebooks/wiki/Windows,1167,460
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1098,491
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,989,930
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,989,929
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,348,247
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,341,237
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,328,247
/openvinotoolkit/openvino_notebooks/pulls,328,48
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,296,175
