url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1087,682
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,512,232
/openvinotoolkit/openvino_notebooks/wiki/Windows,364,209
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,279,159
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,251,178
/openvinotoolkit/openvino_notebooks/tree/latest,237,150
/openvinotoolkit/openvino_notebooks/pulls,184,36
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,174,144
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,160,117
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,154,102
